item_identifier,item_weight,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_age_category,item_fat_content_0,item_fat_content_1,item_fat_content_2,outlet_size_0,outlet_size_1,outlet_size_2,outlet_location_type_0,outlet_location_type_1,outlet_location_type_2,new_item_type_0,new_item_type_1,new_item_type_2,outlet_type_0,outlet_type_1,outlet_type_2,outlet_type_3,outlet_0,outlet_1,outlet_2,outlet_3,outlet_4,outlet_5,outlet_6,outlet_7,outlet_8,outlet_9,outlet_age_0,outlet_age_1,outlet_age_2,item_outlet_sales
FDR44,6.11,0.321062145,Fruits and Vegetables,131.2968,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44.24310116
FDX50,20.1,0.273951315,Dairy,110.4228,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33.24496954
DRC25,5.73,0.213222586,Soft Drinks,85.2882,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45.40172684
FDA15,12.85764518,0.126272725,Dairy,249.5092,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,80.46265718
FDX22,6.785,0.151574444,Snack Foods,208.7928,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,76.75283969
FDJ50,8.645,0.147070667,Canned,51.9982,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31.61274743
FDT13,12.85764518,0.180323448,Canned,188.8214,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.45333495
FDN12,15.6,0.284668994,Baking Goods,112.3544,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50.72130913
FDD58,7.76,0.243870066,Snack Foods,98.77,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36.03206905
FDM04,9.195,0.216982483,Frozen Foods,51.1666,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34.33848861
FDA23,9.8,0.217394577,Baking Goods,102.8016,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,43.85009008
FDW28,18.25,0.385582139,Frozen Foods,197.2452,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.99089704
FDA45,21.25,0.394984343,Snack Foods,177.337,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,53.13183603
NCO26,7.235,0.277509447,Household,117.3492,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.80772603
FDV26,20.25,0.275945737,Dairy,197.0794,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,68.42445177
FDC50,12.85764518,0.368560599,Canned,93.8094,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,56.89569052
NCV05,12.85764518,0.173384613,Health and Hygiene,154.3656,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,49.71367619
FDW48,18,0.092604617,Baking Goods,80.2618,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.38689426
FDS55,7.02,0.284774709,Fruits and Vegetables,148.4734,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59.69389919
FDX32,15.1,0.316323825,Fruits and Vegetables,144.0786,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50.99622339
FDC53,8.68,0.093989483,Frozen Foods,100.0384,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47.60654577
FDG35,21.2,0.084081282,Starchy Foods,175.7738,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43.72083942
NCC30,16.6,0.214853259,Household,176.6344,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.89097139
NCZ17,12.15,0.282121841,Health and Hygiene,37.3506,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.40000394
FDZ56,16.25,0.160552154,Fruits and Vegetables,169.9474,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,53.51266953
NCS05,11.5,0.144777813,Health and Hygiene,133.2942,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51.477024
DRC25,12.85764518,0.257161484,Soft Drinks,87.3882,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,37.07035473
FDW59,13.15,0.143930237,Breads,83.5566,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35.61388774
FDB36,5.465,0.220911009,Baking Goods,132.1626,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.67305383
FDT37,14.15,0.257161484,Canned,253.7014,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,76.58349822
FDG47,12.8,0.263828876,Starchy Foods,261.9252,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70.5987167
FDM45,8.655,0.29727696,Snack Foods,119.3756,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.13275757
FDQ40,12.85764518,0.18934904,Frozen Foods,176.8712,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,60.75520718
FDF34,9.3,0.118495527,Snack Foods,199.1084,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19.92026104
FDP24,20.6,0.288917952,Baking Goods,120.8756,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34.81028584
FDT55,12.85764518,0.276467976,Fruits and Vegetables,155.8946,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.75738495
FDH60,19.7,0.284142623,Baking Goods,197.011,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57.78396836
FDF57,14.5,0.257161484,Fruits and Vegetables,169.6448,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,45.22540879
NCX29,10,0.298584206,Health and Hygiene,147.7102,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.91484162
FDD34,7.945,0.1259487,Snack Foods,161.821,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49.46529086
FDQ15,20.35,0.388983709,Meat,81.7276,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45.06317787
FDL12,15.85,0.348725855,Baking Goods,60.222,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.22279053
FDS22,16.85,0.15210237,Snack Foods,44.8428,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26.51574627
NCM29,11.5,0.133094312,Health and Hygiene,132.9626,OUT018,2009,New outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37.98405718
FDO24,11.1,0.257161484,Baking Goods,156.4604,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,48.75352295
NCJ43,6.635,0.164527815,Household,174.9396,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41.76596701
FDA37,7.81,0.235003734,Canned,123.1046,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29.5217242
NCM07,9.395,0.20031132,Others,85.1908,OUT018,2009,New outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36.63676842
FDT49,7,0.389071919,Canned,108.228,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34.23168123
FDP23,6.71,0.18862696,Breads,217.5166,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,67.6169254
DRF51,15.75,0.408060999,Dairy,38.0506,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.2989018
NCZ41,19.85,0.254530214,Health and Hygiene,123.7704,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50.03406839
DRJ11,9.5,0.291930552,Hard Drinks,189.2872,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,77.78682665
FDP37,15.6,0.379361855,Breakfast,127.5994,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49.41142176
FDT60,12.85764518,0.363696767,Baking Goods,123.8388,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.12828828
FDA09,13.35,0.386442957,Snack Foods,178.666,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42.39882074
FDJ46,11.1,0.211715465,Snack Foods,174.2054,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,43.88803254
FDO48,15,0.163763335,Baking Goods,219.7456,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55.6294742
FDS59,14.8,0.209933918,Breads,109.057,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37.79075284
FDH44,19.1,0.16084823,Fruits and Vegetables,145.7418,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29.71280532
NCM05,6.825,0.244613285,Health and Hygiene,264.3226,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,65.03200443
NCU06,12.85764518,0.360939275,Household,228.001,OUT019,1985,old outlet,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33.88960017
FDV13,17.35,0.166294302,Canned,88.0856,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36.3081809
FDA23,9.8,0.217135373,Baking Goods,102.4016,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.47803274
FDJ60,19.35,0.250763059,Baking Goods,164.1184,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,52.98124951
FDN13,18.6,0.390249524,Breakfast,98.9358,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38.83345207
DRF49,7.27,0.266579255,Soft Drinks,114.4518,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36.96243498
FDK20,12.6,0.204271736,Fruits and Vegetables,122.0072,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38.34170575
FDB27,12.85764518,0.234780519,Dairy,196.7768,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76.89150798
NCS18,12.65,0.205453447,Household,108.6938,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37.32987276
FDZ49,12.85764518,0.364006666,Canned,220.3798,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,72.72630336
FDN32,17.5,0.124729411,Fruits and Vegetables,184.7266,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47.04380087
FDO37,8.06,0.146321266,Breakfast,229.7326,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,83.25249546
NCD31,12.1,0.124488301,Household,165.5526,OUT018,2009,New outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,58.76652619
NCV30,12.85764518,0.256149972,Household,62.351,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,46.37385039
FDY49,17.2,0.109684762,Canned,166.6184,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.99748226
FDM10,12.85764518,0.274961268,Snack Foods,215.1218,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,56.62002296
FDT11,5.94,0.171383684,Breads,186.7556,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,62.79225748
FDD39,16.7,0.26475747,Dairy,217.885,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,62.4093743
NCL31,7.39,0.346782706,Others,141.547,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47.85762217
FDZ47,20.7,0.281569665,Baking Goods,100.1042,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29.88039156
NCU18,12.85764518,0.312679913,Household,142.4496,OUT019,1985,old outlet,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23.76127943
FDJ58,12.85764518,0.323706923,Snack Foods,172.2764,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,39.31904882
FDX12,18.2,0.208869828,Baking Goods,241.4196,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21.95539114
FDV60,20.2,0.343277334,Baking Goods,195.211,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,48.54824405
NCB19,12.85764518,0.299763985,Household,84.5882,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,45.40172684
FDH45,12.85764518,0.430126708,Fruits and Vegetables,42.3796,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.12828828
FDB03,17.75,0.395855169,Dairy,240.7538,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,67.57752733
FDI27,8.71,0.257161484,Dairy,43.5744,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22.31632586
FDN22,18.85,0.372944611,Snack Foods,251.7724,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,54.95515262
FDQ37,20.75,0.29873699,Breakfast,192.0478,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,68.19052134
FDM02,12.5,0.271516325,Canned,85.6198,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24.7090793
FDW38,5.325,0.37239763,Dairy,53.7298,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29.37476468
FDP34,12.85764518,0.490171652,Snack Foods,156.463,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.68971453
FDY55,16.75,0.257161484,Fruits and Vegetables,255.3988,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,68.0145455
FDL34,16,0.202266715,Snack Foods,141.2496,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.20301023
FDA09,13.35,0.387265875,Snack Foods,179.766,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,77.02128277
FDM51,11.8,0.161470963,Meat,99.8674,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31.91667276
FDI34,10.65,0.292374351,Snack Foods,231.4668,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56.79027382
NCD31,12.1,0.124586388,Household,165.8526,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55.89811625
FDW33,9.395,0.314804455,Snack Foods,105.828,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41.28496094
NCP05,19.6,0.159002522,Health and Hygiene,152.0024,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53.70517294
FDL56,14.1,0.35450802,Fruits and Vegetables,86.9198,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.67279911
FDN01,12.85764518,0.26841792,Breakfast,177.937,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,82.95205242
FDA25,16.5,0.261273642,Canned,104.799,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35.19073742
FDF08,14.3,0.330369619,Fruits and Vegetables,88.2856,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.25787313
FDH08,7.51,0.132006757,Fruits and Vegetables,227.901,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21.43366511
DRH03,17.25,0.187400197,Dairy,93.412,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30.53064035
FDQ31,5.785,0.232522186,Fruits and Vegetables,87.0856,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37.49892798
FDO10,13.65,0.113242346,Snack Foods,55.5588,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.26781789
FDT39,6.26,0.099414571,Meat,149.8366,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44.32579159
FDM22,12.85764518,0.204339384,Snack Foods,53.464,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,39.97399154
FDR21,19.7,0.334718144,Snack Foods,174.937,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29.70159928
FDQ01,19.7,0.402008254,Canned,255.2014,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,59.749641
FDZ03,13.65,0.280907754,Dairy,186.724,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,66.88928165
NCK05,20.1,0.278872315,Health and Hygiene,63.0536,OUT018,2009,New outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.30587165
FDW55,12.6,0.148160767,Fruits and Vegetables,250.9092,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,68.78353582
FDF47,20.85,0.312681953,Starchy Foods,222.8746,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.91655531
DRO59,12.85764518,0.307923862,Hard Drinks,77.9012,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.712129476
NCM55,15.6,0.25831402,Others,185.8924,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,59.30223942
FDY31,5.98,0.20930662,Fruits and Vegetables,146.8418,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,42.02025226
FDJ57,12.85764518,0.257161484,Seafood,184.3582,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.629314
FDV51,16.35,0.180752444,Meat,165.4842,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38.62716402
DRG36,14.15,0.308833646,Soft Drinks,170.5106,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,48.94433982
DRF13,12.1,0.257161484,Soft Drinks,145.1444,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57.77820696
NCJ54,9.895,0.245334327,Household,233.0642,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,77.72688853
NCP42,8.51,0.127026627,Household,195.6478,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,65.28745362
NCF30,17,0.355274805,Household,126.7362,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35.47339848
FDY44,12.85764518,0.155840874,Fruits and Vegetables,194.711,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,76.76151379
FDX09,9,0.255637859,Snack Foods,175.437,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,56.35482233
